corrupcao,sexo2,idade1,rendaf,escola,Ljato,partido2,AvalTemer,denunciaTemer
Incompetencia,Masculino,37,3,2,Continuara_igual,.,0,Sim_deveria
Corrupcao,Feminino,19,2,5,Ira_aumentar,1,8,Sim_deveria
Corrupcao,Feminino,37,1,5,Continuara_igual,1,8,Sim_deveria
Corrupcao,Masculino,18,1,4,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,63,3,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,55,1,5,Continuara_igual,1,1,Sim_deveria
Corrupcao,Masculino,33,1,3,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,33,2,5,Continuara_igual,1,8,Sim_deveria
Corrupcao,Feminino,25,3,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,41,1,5,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,52,3,3,Continuara_igual,0,8,Sim_deveria
Corrupcao,Feminino,51,4,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,43,2,2,Ira_diminuir,0,8,Nao_deveria
Incompetencia,Masculino,17,4,4,Continuara_igual,1,5,Sim_deveria
Incompetencia,Feminino,65,2,1,Continuara_igual,1,4,Sim_deveria
Incompetencia,Masculino,26,2,2,Continuara_igual,0,10,Nao_deveria
Corrupcao,Masculino,48,3,2,Continuara_igual,0,1,Sim_deveria
Corrupcao,Feminino,56,3,3,Continuara_igual,0,5,Sim_deveria
Corrupcao,Feminino,17,1,4,Continuara_igual,0,4,Sim_deveria
Incompetencia,Feminino,17,3,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,3,5,.,1,0,Sim_deveria
Incompetencia,Feminino,69,1,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,25,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,66,4,5,Ira_diminuir,1,6,Nao_deveria
Incompetencia,Feminino,41,2,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,42,1,4,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,45,1,4,Continuara_igual,0,4,Sim_deveria
.,Feminino,52,1,5,.,1,.,.
Incompetencia,Masculino,22,1,5,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,52,5,7,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,36,1,5,Ira_aumentar,.,5,Sim_deveria
.,Feminino,63,2,1,Ira_aumentar,1,5,Sim_deveria
.,Masculino,58,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,20,1,5,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,19,1,6,Continuara_igual,1,8,Sim_deveria
Incompetencia,Masculino,48,1,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,59,2,5,Continuara_igual,0,4,Sim_deveria
Incompetencia,Masculino,20,3,6,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,25,1,2,Ira_aumentar,0,3,Sim_deveria
Corrupcao,Feminino,46,3,7,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,19,1,4,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,47,2,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,67,3,7,Continuara_igual,0,4,Sim_deveria
Corrupcao,Feminino,60,1,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,28,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,22,5,7,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,59,4,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,17,1,4,Continuara_igual,0,5,Sim_deveria
Corrupcao,Feminino,46,.,5,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,21,2,4,Ira_aumentar,1,6,Sim_deveria
Corrupcao,Feminino,52,4,8,Ira_diminuir,.,0,Sim_deveria
Incompetencia,Masculino,63,4,7,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,62,1,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,38,2,7,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,33,1,1,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,21,3,5,Ira_diminuir,1,10,Sim_deveria
Corrupcao,Feminino,51,4,5,Continuara_igual,1,0,Sim_deveria
.,Feminino,78,1,1,Ira_aumentar,.,1,Sim_deveria
Corrupcao,Masculino,39,.,7,Continuara_igual,0,1,Sim_deveria
Corrupcao,Masculino,16,4,4,Continuara_igual,1,4,Nao_deveria
Corrupcao,Masculino,24,3,5,Continuara_igual,0,5,Sim_deveria
Incompetencia,Masculino,18,2,6,Continuara_igual,0,4,Sim_deveria
Incompetencia,Masculino,27,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,69,1,3,.,1,0,Sim_deveria
Incompetencia,Feminino,48,3,5,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,18,1,2,Continuara_igual,1,8,Nao_deveria
Incompetencia,Masculino,47,1,1,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,17,1,4,Ira_aumentar,0,1,Sim_deveria
Corrupcao,Masculino,38,3,5,Ira_diminuir,0,2,Sim_deveria
Corrupcao,Masculino,50,4,6,Ira_diminuir,1,3,.
Corrupcao,Feminino,19,1,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Feminino,59,.,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,46,3,3,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,28,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,68,5,7,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Feminino,47,2,3,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,31,3,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,27,1,2,Continuara_igual,1,8,Sim_deveria
Corrupcao,Masculino,17,3,4,Ira_diminuir,.,8,Nao_deveria
.,Feminino,68,.,1,.,1,.,Sim_deveria
Corrupcao,Masculino,45,3,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,35,1,5,Continuara_igual,0,4,Sim_deveria
Corrupcao,Masculino,44,3,5,Ira_diminuir,0,4,Sim_deveria
Incompetencia,Masculino,46,1,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,24,1,1,Continuara_igual,1,9,Sim_deveria
Incompetencia,Feminino,30,1,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,19,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,59,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,39,3,6,Continuara_igual,0,6,Sim_deveria
Incompetencia,Masculino,68,1,4,Ira_diminuir,0,5,Nao_deveria
Corrupcao,Masculino,45,.,1,Ira_aumentar,.,0,.
Incompetencia,Feminino,53,1,1,Ira_diminuir,0,7,Sim_deveria
Corrupcao,Feminino,42,1,3,Continuara_igual,0,5,Sim_deveria
Incompetencia,Feminino,51,1,1,Ira_aumentar,1,4,Sim_deveria
Incompetencia,Masculino,52,6,3,Ira_diminuir,0,7,Nao_deveria
Corrupcao,Masculino,61,2,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,61,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,31,1,6,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,26,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,56,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,33,2,4,Continuara_igual,0,7,Sim_deveria
Corrupcao,Feminino,16,1,4,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,23,3,7,Ira_diminuir,0,6,Sim_deveria
Corrupcao,Masculino,43,1,1,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,54,1,1,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,67,1,1,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,45,1,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,17,2,2,Ira_aumentar,.,0,Sim_deveria
Corrupcao,Feminino,26,1,2,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,49,1,5,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Masculino,38,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,50,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,57,3,6,Ira_diminuir,1,6,Sim_deveria
Incompetencia,Feminino,18,1,4,Ira_diminuir,1,5,Sim_deveria
.,Feminino,58,1,2,.,1,0,Sim_deveria
Corrupcao,Masculino,24,3,7,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,19,1,4,Ira_aumentar,0,6,Sim_deveria
Incompetencia,Feminino,26,1,4,Continuara_igual,0,4,Sim_deveria
Incompetencia,Masculino,60,4,8,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,44,4,7,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Masculino,72,2,2,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,57,1,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,40,.,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,66,4,3,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,53,3,7,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,57,2,3,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,26,1,5,Continuara_igual,.,5,Sim_deveria
Incompetencia,Feminino,67,1,4,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,24,1,3,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,70,1,1,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,49,1,4,Ira_diminuir,0,1,Sim_deveria
Incompetencia,Masculino,26,3,5,Continuara_igual,1,9,Sim_deveria
Incompetencia,Feminino,36,1,5,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,42,2,5,Continuara_igual,1,6,Sim_deveria
Corrupcao,Feminino,18,1,4,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,29,3,7,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Feminino,51,2,3,Ira_diminuir,0,1,Sim_deveria
Corrupcao,Feminino,52,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,64,1,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,65,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,29,.,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,21,3,5,Continuara_igual,1,6,Nao_deveria
Incompetencia,Masculino,33,3,4,Continuara_igual,.,1,Sim_deveria
Incompetencia,Masculino,19,2,6,Continuara_igual,1,4,Sim_deveria
Incompetencia,Feminino,56,2,1,Ira_aumentar,.,10,Sim_deveria
Incompetencia,Masculino,68,4,6,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,33,1,2,Ira_diminuir,1,6,Nao_deveria
Incompetencia,Feminino,37,1,5,Continuara_igual,0,3,Sim_deveria
Corrupcao,Masculino,40,4,5,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Masculino,21,2,6,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,37,1,5,Ira_diminuir,0,9,Nao_deveria
Incompetencia,Masculino,17,2,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,41,4,7,Ira_diminuir,0,4,Nao_deveria
Incompetencia,Feminino,18,3,5,Ira_aumentar,.,8,Sim_deveria
Corrupcao,Masculino,44,1,2,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,37,3,8,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,20,3,6,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,25,3,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,37,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,58,2,4,Continuara_igual,.,0,Sim_deveria
Corrupcao,Feminino,19,3,5,Continuara_igual,1,2,Sim_deveria
Incompetencia,Masculino,50,4,2,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Masculino,46,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,67,3,7,Ira_aumentar,0,3,Sim_deveria
Corrupcao,Feminino,60,1,1,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,64,4,5,Continuara_igual,1,5,.
Corrupcao,Feminino,70,1,1,Continuara_igual,.,10,.
Incompetencia,Masculino,25,1,3,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,61,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,57,2,2,Continuara_igual,0,5,Sim_deveria
Corrupcao,Feminino,68,1,1,Ira_aumentar,.,0,Sim_deveria
Corrupcao,Feminino,38,1,2,Ira_diminuir,0,6,Sim_deveria
Incompetencia,Feminino,49,3,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,35,2,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,69,3,1,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Masculino,59,1,3,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,57,1,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,32,2,8,Continuara_igual,1,9,Sim_deveria
Corrupcao,Feminino,25,2,6,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,55,4,7,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,64,1,5,Ira_diminuir,0,10,Nao_deveria
Corrupcao,Feminino,70,3,7,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Feminino,57,2,1,.,1,8,.
Corrupcao,Masculino,83,1,1,Ira_diminuir,.,3,Sim_deveria
Corrupcao,Feminino,42,3,4,Ira_diminuir,1,4,Sim_deveria
.,Feminino,82,.,2,.,1,.,.
Incompetencia,Masculino,42,3,4,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,65,1,3,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,57,1,2,Continuara_igual,1,5,.
Incompetencia,Masculino,22,3,6,Continuara_igual,1,6,Sim_deveria
Incompetencia,Masculino,34,3,6,Continuara_igual,0,3,Sim_deveria
Corrupcao,Feminino,31,4,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,34,3,7,Continuara_igual,1,6,Sim_deveria
Corrupcao,Feminino,66,1,5,Ira_diminuir,0,6,Sim_deveria
Corrupcao,Masculino,35,3,6,Ira_diminuir,0,4,Sim_deveria
Incompetencia,Masculino,62,1,1,Continuara_igual,.,0,Sim_deveria
Incompetencia,Masculino,52,4,8,Continuara_igual,1,4,Sim_deveria
Incompetencia,Masculino,67,1,1,Ira_diminuir,1,6,Sim_deveria
Incompetencia,Masculino,51,1,2,Continuara_igual,1,7,Sim_deveria
Incompetencia,Masculino,24,1,3,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Masculino,78,2,1,Continuara_igual,1,.,.
Corrupcao,Masculino,69,1,1,Ira_aumentar,0,6,Sim_deveria
Corrupcao,Masculino,33,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,26,1,4,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Masculino,46,1,4,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,62,4,5,Continuara_igual,0,8,Nao_deveria
Incompetencia,Masculino,24,1,5,Ira_diminuir,1,6,Sim_deveria
Incompetencia,Masculino,44,4,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,60,.,2,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Masculino,21,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,51,1,1,Ira_aumentar,1,.,.
Corrupcao,Masculino,39,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,5,5,Ira_aumentar,1,5,Sim_deveria
Corrupcao,Feminino,76,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,36,1,2,Ira_diminuir,0,5,.
Corrupcao,Masculino,46,3,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,19,4,6,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,58,.,4,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,57,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,28,.,5,Continuara_igual,.,5,Sim_deveria
Corrupcao,Feminino,58,2,3,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Feminino,24,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,67,1,5,Continuara_igual,1,0,Nao_deveria
Corrupcao,Masculino,50,1,3,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,63,2,1,Ira_diminuir,0,7,Sim_deveria
Incompetencia,Feminino,57,1,1,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,70,3,7,Ira_diminuir,0,9,Sim_deveria
Corrupcao,Masculino,71,3,7,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Masculino,28,3,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,42,1,1,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Masculino,64,4,6,Continuara_igual,0,4,Sim_deveria
Incompetencia,Feminino,67,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,33,7,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,53,1,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,65,.,1,.,.,4,Nao_deveria
Corrupcao,Masculino,57,1,5,Ira_diminuir,1,6,Sim_deveria
Incompetencia,Feminino,47,3,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,38,1,3,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,21,3,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,57,1,4,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,23,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,22,1,4,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,38,1,2,Continuara_igual,1,7,Sim_deveria
Incompetencia,Feminino,62,1,1,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,70,.,1,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,68,.,2,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,66,1,2,Continuara_igual,1,6,Nao_deveria
Corrupcao,Feminino,38,4,8,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,42,1,7,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,34,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,21,4,5,Ira_aumentar,0,0,.
Corrupcao,Feminino,32,3,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,28,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,62,2,2,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Masculino,36,2,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,33,1,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,40,1,7,Continuara_igual,1,7,Sim_deveria
Corrupcao,Masculino,38,5,8,Ira_diminuir,1,0,Sim_deveria
.,Feminino,74,3,7,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,54,3,3,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Masculino,30,1,5,Continuara_igual,1,2,Sim_deveria
Incompetencia,Feminino,54,1,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,20,1,5,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,67,1,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,38,1,3,Continuara_igual,1,3,Sim_deveria
Incompetencia,Feminino,20,1,4,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,19,1,4,Continuara_igual,1,4,Sim_deveria
Incompetencia,Feminino,51,2,5,Ira_diminuir,0,9,Sim_deveria
Corrupcao,Masculino,48,1,1,Ira_diminuir,0,8,Sim_deveria
Corrupcao,Feminino,37,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,33,1,6,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,22,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,52,3,6,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,45,5,8,Ira_diminuir,1,5,Nao_deveria
Corrupcao,Masculino,29,2,3,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,35,4,2,Ira_diminuir,0,6,Sim_deveria
Incompetencia,Feminino,28,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,35,5,5,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,56,2,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,30,1,1,Ira_aumentar,.,0,Sim_deveria
Corrupcao,Feminino,62,1,2,Ira_diminuir,0,8,Sim_deveria
Corrupcao,Feminino,32,3,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,46,1,4,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Feminino,34,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,35,1,5,Continuara_igual,1,0,.
Corrupcao,Masculino,19,2,5,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Feminino,31,1,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,36,4,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,20,1,4,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Masculino,33,1,2,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,68,1,2,Ira_diminuir,.,10,Sim_deveria
Incompetencia,Feminino,54,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,74,1,2,Continuara_igual,0,8,Sim_deveria
Corrupcao,Masculino,34,2,2,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Feminino,70,2,1,Continuara_igual,1,10,Nao_deveria
Corrupcao,Masculino,38,3,5,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Masculino,74,5,7,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Feminino,30,1,5,Ira_diminuir,1,9,Sim_deveria
Incompetencia,Masculino,31,1,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,63,3,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,68,1,5,Continuara_igual,1,1,Sim_deveria
Incompetencia,Feminino,17,1,3,Ira_diminuir,1,8,Sim_deveria
Corrupcao,Feminino,36,1,4,.,1,6,.
Corrupcao,Feminino,34,1,7,Continuara_igual,0,4,Sim_deveria
Incompetencia,Masculino,21,1,5,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,33,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,18,1,5,Ira_aumentar,1,6,Sim_deveria
Corrupcao,Masculino,35,1,5,Continuara_igual,0,10,Sim_deveria
.,Feminino,35,2,6,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,34,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,46,5,7,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,28,3,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,86,1,1,Ira_aumentar,0,8,Sim_deveria
Corrupcao,Feminino,40,1,1,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,38,1,4,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Feminino,18,2,4,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,61,3,3,Continuara_igual,1,.,Sim_deveria
Corrupcao,Masculino,36,3,5,Ira_diminuir,1,4,Sim_deveria
.,Feminino,48,1,3,Continuara_igual,1,1,.
Corrupcao,Masculino,48,1,3,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,18,3,4,Continuara_igual,0,2,Sim_deveria
Incompetencia,Masculino,40,2,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,20,4,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,55,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,22,1,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,21,5,6,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,2,2,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,76,1,1,Ira_aumentar,1,.,.
Corrupcao,Masculino,32,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,37,2,5,Ira_diminuir,0,1,Sim_deveria
Incompetencia,Feminino,17,2,6,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,53,1,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,26,1,7,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,24,2,7,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,19,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,40,4,6,Continuara_igual,0,3,Sim_deveria
Corrupcao,Masculino,74,2,1,Ira_diminuir,1,7,Nao_deveria
Corrupcao,Masculino,69,5,5,Ira_diminuir,0,3,Sim_deveria
Corrupcao,Feminino,51,1,2,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,62,2,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,16,1,3,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,28,2,5,Ira_diminuir,1,4,Sim_deveria
.,Feminino,42,1,5,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,50,1,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,50,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,41,1,2,Continuara_igual,0,0,.
.,Feminino,65,2,4,.,1,0,.
Corrupcao,Masculino,28,4,5,Continuara_igual,0,7,Sim_deveria
Corrupcao,Masculino,62,2,5,Ira_aumentar,0,5,Sim_deveria
Incompetencia,Masculino,21,2,4,Continuara_igual,0,5,Sim_deveria
Incompetencia,Feminino,25,3,5,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,41,1,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,26,3,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,60,3,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,20,1,2,Continuara_igual,.,0,Nao_deveria
Corrupcao,Masculino,38,1,2,.,0,10,.
Corrupcao,Masculino,45,1,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,22,1,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,27,3,7,Continuara_igual,1,2,Sim_deveria
Incompetencia,Feminino,48,1,5,Ira_diminuir,1,5,.
Corrupcao,Feminino,33,3,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,60,1,4,Ira_diminuir,1,2,Nao_deveria
Corrupcao,Masculino,24,4,6,Ira_diminuir,0,0,Nao_deveria
Corrupcao,Masculino,49,4,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,18,3,2,Continuara_igual,.,10,Sim_deveria
Corrupcao,Feminino,27,2,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,67,2,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,34,3,5,Ira_diminuir,1,6,Sim_deveria
